src_file,leaf,table,frame_len,frame_hex,anchor_off,anchor_sec_le,anchor_iso,signed16_be@20,signed16_be@22,frame_number,tcp_stream
S4B_Table1.tsv,S4B,1,31,bda0016ffd100d0ffd090900000600022c7900009c8700009ce400008635bd,12,33555968,1991-01-24T09:06:08+00:00,-25465,0,58,0
S4B_Table1.tsv,S4B,1,249,bdaffd00011ffd200d890900000200009c87000543074ffc415352dd3e781f3d3f3a1f4b41cec7813eaa64c33f98968341bee55c3eaefdcb3fb01a6e41bcdd7a2443075380415307393e77952d3f3afaa041d058803eaa50ac3f98aefc41bf3a0b3eaefdc93fb01c6641bcdd79014307570441524a1d3e7894553f3a645341d1e3f73eaa3bb33f98c0e541bfa9733eaf014a3fb0180741bcdd70b343075a88415303c93e78d87d3f3a7cca41d3723d3eaa09e23f98d68641c011c73eaea3ca3fb01a6e41bcdd6c2a43075e0c4152ccc53e78d87e3f3a7a9c41d4dd013ea9c9393f98fe4741c081463eae85333fb00ab441bcdd777f014464bd,32,1260337727,2029-12-09T05:48:47+00:00,,,60,0
S4B_Table1.tsv,S4B,1,31,bda0016ffd100d0ffd090a00000600022c7900009c8c00009ce400009634bd,12,33555968,1991-01-24T09:06:08+00:00,-25460,0,61,0
S4B_Table1.tsv,S4B,1,249,bdaffd00011ffd200d890a00000200009c8c0005430761904152b1443e78d3403f3a7e1a41d638d33ea9ea6d3f992b8141c0f0733eae8c313fb000df41bcdd75ff430765144152aa623e7874e03f3b15b541d7692d3ea9df113f9947ae41c170543eae86133fb008f541bcdd7c0143076898415299323e786fa13f3a804c41d88df93ea9ac633f99735e41c1edf73eae8d103fb002a041bcdda10e43076c1c415299323e7798ad3f3af5d141d9877d3ea9683b3f99ae9141c280cb3eae88b33fb0049541bcddb20443076fa04152a6f23e7777773f3b28ef41da54d43ea96d7a3f99dd1a41c30ed03eae8a723fb003b741bcddb872018f4dbd,24,1152471617,2026-07-09T19:00:17+00:00,,,63,0
S4B_Table1.tsv,S4B,1,31,bda0016ffd100d0ffd090b00000600022c7900009c9100009ce40000d27dbd,12,33555968,1991-01-24T09:06:08+00:00,-25455,0,64,0
S4B_Table1.tsv,S4B,1,248,bdaffd00011ffd200d890b00000200009c910005430773244152c5e53e778e2f3f3b02ec41db0dce3ea951843f9a00b541c3a0953eae749a3fb01f0541bcddcfd9430776a84152d3a53e7798ad3f3adc0941db97713ea95ce03f9a416041c425a23eae5b423fb040e241bcddf10e43077a2c415300583e76e12b3f3ab28941dc0cf93ea97c533f9a75cd41c4b7993eae52843fb04c7541be05ce43077db041531f4b3e76f7e33f3a708d41dc58cb3ea99e673f9a9e3641c538163eae49c73fb054fb41be2a744307813441536aef3e77079e3f3a5ce641dc98ab3eaa0d613f9acf5e41c5c3bcdc3eae35af3fb0716041be509b01bfbcddbd,28,797865790,2015-04-14T13:23:10+00:00,,,66,0
S4B_Table1.tsv,S4B,1,31,bda0016ffd100d0ffd090c00000600022c7900009c9600009ce40000d119bd,12,33555968,1991-01-24T09:06:08+00:00,-25450,0,67,0
S4B_Table1.tsv,S4B,1,244,bdaffd00011ffd200d890c00000200009c960005430784b84153b3243e771c963f3a3a6141dcb92d3eaa0ba23f9b090a41c645e13eae57c33fb05c6741be70504307883c4153e6b73e76be3a3f3a38a341dcb9263ea9e2903f9b3f7041c6d5673eaea3ca3fb08d2041be9a9243078bc0415389e23e76f9a53f3a41cf41dca8243eaa35933f9b676941c747af3eaef50d3fb0205541becfd143078f4441514f1e3e771ad73f3a407f41dc7cc43eaa1d1d3f9b9d2541c7bfc03eaee0f43fb03c4b41beee0c430792c84150f2473e77105d3f3a511a41dc2f093ea9fda73f9bc5c941c831c33eaf289c3fafda3441bf25fa019e89bd,32,1631205951,2041-09-09T16:45:51+00:00,,,69,0
S4B_Table1.tsv,S4B,1,31,bda0016ffd100d0ffd090d00000600022c7900009c9b00009ce400005897bd,12,33555968,1991-01-24T09:06:08+00:00,-25445,0,70,0
S4B_Table1.tsv,S4B,1,244,bdaffd00011ffd200d890d00000200009c9b00054307964c4150beb43e7721d73f3a3ad141dbcf173eaa32133f9bfc9d41c88f433eae703b3fb0ce3941bf4985430799d0415080d03e76fb643f3a0f9041db56153eaa49ad3f9c0d3741c8f9523eaeff8a3fb0110b41bf834d43079d5441506c2f3e765c5b3f39f16c41dac4cd3eaa33d43f9c299e41c94c953eae94ee3fb09bc341bfb46f4307a0d84150352c3e76880b3f39af7141da1d343eaa0ac33f9c5c8441c9b0543eaead663fb0a0c741bfd97a4307a45c415012c93e7606b73f3966ec41d96c7a3ea9fa263f9c73ac41c9f09a3eaef42d3fb0ce0241c0159501a345bd,20,1284900675,2030-09-19T12:51:15+00:00,,,72,0
S4B_Table1.tsv,S4B,1,31,bda0016ffd100d0ffd090e00000600022c7900009ca000009ce40000f0d8bd,12,33555968,1991-01-24T09:06:08+00:00,-25440,0,73,0
S4B_Table1.tsv,S4B,1,247,bdaffd00011ffd200d890e00000200009ca000054307a7e0414fecf83e75f1c03f391a7641d8a69c3ea9ea6e3f9c886d41ca2cbe3eaee1d43fb0e4b741c0574d4307ab64414fce053e758e223f38bcdd6741d7e5f03ea9efac3f9c8d7341ca7fbcdd3eaf3a153fb06ccb41c07de24307aee8414f93913e7581e63f385b8941d706a33ea9fcc63f9c79ca41ca8b2c3eae7ab63fb16c9a41c0aaee4307b26c414f89413e74d8613f37fa1a41d639933ea9c6993f9cb6bcdd41cab14b3eae677e3fb1866041c0ec544307b5f0414f523d3e74b0303f37aa2541d559dc3ea9c85a3f9cb3e441cae2643eae64003fb188ff41c125000113d3bd,32,1981430079,2052-10-15T05:14:39+00:00,,,75,0
S4B_Table1.tsv,S4B,1,31,bda0016ffd100d0ffd090f00000600022c7900009ca500009ce40000f1c5bd,12,33555968,1991-01-24T09:06:08+00:00,-25435,0,76,0
S4B_Table1.tsv,S4B,1,246,bdaffd00011ffd200d890f00000200009ca500054307b974414f47ed3e744e4f3f3747d741d48e3d3ea9d3b43f9ca70241caee353eae49ca3fb1ab4c41c13c154307bcdcf8414f10e93e73e5753f36f15741d397713ea9ca193f9cb33e41cb02023eae3a0e3fb1bfd441c16ce64307c07c414ef5673e73b9c53f36a24141d2cedf3ea9d5753f9ca54241cb01a43eae376f3fb1cba041c1a9734307c400414ee0c63e7312003f36453241d1ea1e3ea9c23c3f9cbcdc6b41cb038b3eaeb3843fb1c38b41c1cdcd4307c784414eb4133e7336b13f35de8641d10e403ea9d7343f9ca0e441cb0d113eaea9e63fb1dbcb41c1ff5501f856bd,20,1958283075,2052-01-21T07:31:15+00:00,,,78,0
S4B_Table1.tsv,S4B,1,31,bda0016ffd100d0ffd091000000600022c7900009caa00009ce40000b564bd,12,33555968,1991-01-24T09:06:08+00:00,-25430,0,79,0
S4B_Table1.tsv,S4B,1,245,bdaffd00011ffd200d891000000200009caa00054307cb08414ead333e72a3e43f357e6741d03eda3ea9ce773f9cac0741cae2c93eae9ccd3fb1eb4e41c21dfe4307ce8c414e91b23e7266bb3f35311141cf5e693ea9e4503f9c90f141cae7c33eaeb3833fb1c46c41c2491a4307d210414e72bf3e7216553f34df6041ce98203eaa01253f9c808f41cacc553eaeaba53fb1d9d341c267cb4307d594414e5e1e3e719bff3f3476f341cdbcddaa3eaa01263f9c60e241cab87c3eae994d3fb1ef0441c283724307d918414e316b3e718e063f3426fe41ccf7373eaa02053f9c681741caa3303eae90913fb1fbe641c2a4ca011121bd,32,1736324415,2045-01-08T08:20:15+00:00,,,81,0
S4B_Table1.tsv,S4B,1,31,bda0016ffd100d0ffd091100000600022c7900009caf00009ce400007302bd,12,33555968,1991-01-24T09:06:08+00:00,-25425,0,82,0
S4B_Table1.tsv,S4B,1,246,bdaffd00011ffd200d891100000200009caf00054307dc9c414e3bbcdc3e70f0bcdd3f33be2341cc2fc73eaa1c3c3f9c46e341ca6a743eae924f3fb1fad141c2c5b64307e020414e2a8b3e71236c3f336f7f41cb72613eaa2a373f9c345241ca4d213eaef42d3fb1797d41c2e7cb4307e3a4414e04b83e707d643f33126f41caa69e3eaa39f23f9c21f941ca17d03eaee6323fb18bd641c2eb354307e728414e04b83e704e353f32c4ab41c9f1bf3eaa03c33f9c0d7041c9fc0d3eae90913fb1f94a41c3091c4307eaac414dd8053e6fefd43f325f4d41c91c4e3ea9e2903f9beb5c41c9b90d3eae58a33fb20a1941c31ae9012771bd,32,859823548,2017-03-31T15:52:28+00:00,,,84,0
S4B_Table1.tsv,S4B,1,31,bda0016ffd100d0ffd091200000600022c7900009cb400009ce400008db6bd,12,33555968,1991-01-24T09:06:08+00:00,-25420,0,85,0
S4B_Table1.tsv,S4B,1,245,bdaffd00011ffd200d891200000200009cb400054307ee30414ddee73e6fc7a33f320ee941c871393ea9fa273f9bcb7541c97f973eae075f3fb2000e41c328274307f1b4414dd1253e6f62463f31c2e341c7c81c3eaa0d613f9bb17741c94e8a3eae19b93fb1e72641c337af4307f538414db2343e6f0ca43f316d4141c7170c3eaa1c3d3f9b9ee541c91bed3eae0f3d3fb1f3d241c3412c4307f8bcdc414dc6d43e6ed6773f31236b41c6631d3eaa225a3f9b962a41c8cd363eae25f53fb1d9d341c348c24307fc40414dbff43e6e86133f30c1fd41c5be0b3eaa279a3f9b6e2f41c8a5b33eae3d8d3fb1b9ee41c34f8c0138bebd,20,820905795,2016-01-06T05:23:15+00:00,,,87,0
S4B_Table1.tsv,S4B,1,31,bda0016ffd100d0ffd091300000600022c7900009cb900009ce400006962bd,12,33555968,1991-01-24T09:06:08+00:00,-25415,0,88,0
S4B_Table1.tsv,S4B,1,245,bdaffd00011ffd200d891300000200009cb900054307ffc4414d9d933e6e43ac3f30964c41c5159a3eaa1c3c3f9b512141c854553eae3e6c3fb1b7bf41c3609943080348414db2343e6e669e3f302d0141c46e653eaa6f3f3f9b321d41c81b513eae8c313fb1506b41c35a93430806cc414db9143e6dc2573f2fe4eb41c3c7fc3eaa6f403f9b32fb41c7e9ec3eae58a33fb19a7941c356bcdd43080a50414d96b13e6dd7523f2f94f541c32c553eaa7d3b3f9b1fc241c7970f3eae4aa73fb17bac41c3658b43080dd4414dab533e6d31473f2f521c41c28dab3eaa4eeb3f9af67741c7512c3eadccd33fb19e3041c35fd201861ebd,32,1284911167,2030-09-19T15:46:07+00:00,,,90,0
S4B_Table1.tsv,S4B,1,31,bda0016ffd100d0ffd091400000600022c7900009cbe00009ce400002a7ebd,12,33555968,1991-01-24T09:06:08+00:00,-25410,0,91,0
S4B_Table1.tsv,S4B,1,244,bdaffd00011ffd200d891400000200009cbe000543081158414d96b13e6d8a6b3f2ec3ad41c1f63d3eaa30553f9adb2941c7152c3eade9a93fb17a2441c3535e430814dc414d93413e6cfe9b3f2e251441c14c5c3eaa462d3f9abefc41c6c8133eadfc033fb1641541c34ffa43081860414d96b13e6cfcdc3f2e2a5241c0c3753eaa64c23f9a98c141c68c193eae12bb3fb1469541c34c2943081be4414c91613e6ca03c3f2da74141c022693ea9f8693f9a866641c648e93eae0f3c3fb14b2e41c3425143081f68414d82103e6c8d023f2d5f2a41bf950c3ea9c4db3f9a6d1141c604ff3eae0ade3fb12d7941c332c4011fb6bd,28,1804234046,2047-03-05T08:07:26+00:00,,,93,0
S4B_Table1.tsv,S4B,1,31,bda0016ffd100d0ffd091500000600022c7900009cc300009ce40000e5ccbd,12,33555968,1991-01-24T09:06:08+00:00,-25405,0,94,0
S4B_Table1.tsv,S4B,1,247,bdaffd00011ffd200d891500000200009cc30005430822ec414d7b303e6bf3373f2d68c541bef7853ea9ad433f9a339b41c5b1243eadbed73fb107e341c323fe43082670414d85803e6bf4f73f2cd3cb41be61ef3ea9c31c3f9a176e41c566bb3eae392f3fb067fb41c32039430829f4414e316b3e6bec3a3f2cdf9741bcddca8b3ea9b3613f99f1a341c51a863eae1ef93fb086ff41c30a9e43082d78415008793e6b94da3f2c566541bcdd40093ea973993f99d57541c4c6573eade46c3fb0d5df41c2eddc430830fc41527db03e6b50af3f2c59e541bcdcc2623ea980b33f99c46b41c47c743eaddf2f3fb0c7ab41c2e03f012871bd,28,938699582,2019-09-30T13:53:02+00:00,,,96,0
S4B_Table1.tsv,S4B,1,31,bda0016ffd100d0ffd091600000600022c7900009cc800009ce400002eedbd,12,33555968,1991-01-24T09:06:08+00:00,-25400,0,97,0
S4B_Table1.tsv,S4B,1,248,bdaffd00011ffd200d891600000200009cc80005430834804155a9223e6b0e493f2c14dd41bcdc391a3ea9b2803f99831a41c437123ead828c3fb0a8a541c2d35c430838044158c6d53e6ab5293f2bd89241bbad9c3ea972b63f99641441c3dcdf3ead86ec3fb0a3a041c2c0c643083b88415b389c3e6ad9da3f2b9f5541bb342f3ea9a0273f9962c441c39f173ead9da33fb0877141c2b63a43083f0c415abcdcd53e6a17dc3f2b550f41bab9b63ea9efab3f99340541c34bbcdc3eadba7b3fb062bcdd41c299d0430842904159f8d93e6a2cd53f2b3a6941ba52113ea9f9473f99241241c303693eadd2f13fb045e741c2738a015bedbd,28,1225681726,2028-11-03T03:08:46+00:00,,,99,0
S4B_Table1.tsv,S4B,1,31,bda0016ffd100d0ffd091700000600022c7900009ccd00009ce40000114ebd,12,33555968,1991-01-24T09:06:08+00:00,-25395,0,100,0
S4B_Table1.tsv,S4B,1,245,bdaffd00011ffd200d891700000200009ccd0005430846144158d4953e6a04a33f2a5ce441b9fff33ea99ca93f98f5fb41c2ae9a3ead90893fb031d041c259c9430849984157c1853e69605e3f2a67d341b9b13c3ea9c4db3f98c03e41c272633eae18da3faf373d41c234a443084d1c4156e8e73e68ca113f29f16c41b963af3ea9e44e3f9895a341c220a43eae384f3faf11ac41c2227b430850a04156587e3e6856bb3f28fda041b936db3ea983513f986bb241c1e2963eade54c3faf7b3041c2092d430854244155d9473e6773893f289a0341b919153ea995ab3f9852cc41c18be73ead314b3fafc8bcdc41c1f82301558cbd,20,340133955,2000-10-11T17:39:15+00:00,,,102,0
S4B_Table1.tsv,S4B,1,31,bda0016ffd100d0ffd091800000600022c7900009cd200009ce40000a936bd,12,33555968,1991-01-24T09:06:08+00:00,-25390,0,103,0
S4B_Table1.tsv,S4B,1,246,bdaffd00011ffd200d891800000200009cd20005430857a841558a313e670aae3f27e3d241b9246e3ea97c543f981a7041c14d1c3ead38463fafb43241c1c75b43085b2c41551f9a3e66a8cf3f27975c41b958053ea95dbe3f97f62b41c103bcdc3eae03e03faea89641c1a6d243085eb04154f9c83e662afc3f27312041b99ceb3ea974773f97cc3a41c0bcddcd3eadd5923fae7d8e41c19323430862344154bbe53e65c75e3f26e82a41ba31ab3ea8d9cc3f97aacd41c083933ead02fa3faf4df741c17b4d430865b8415484e13e65de153f262d2a41bad9023ea8a7fd3f97913f41c048913ead86ec3faea20a41c14de401abaebd,24,831149377,2016-05-03T18:49:37+00:00,,,105,0
S4B_Table1.tsv,S4B,1,31,bda0016ffd100d0ffd091900000600022c7900009cd700009ce400001129bd,12,33555968,1991-01-24T09:06:08+00:00,-25385,0,106,0
S4B_Table1.tsv,S4B,1,247,bdaffd00011ffd200d891900000200009cd700054308693c41546ccf3e65c0603f26578b41bbb09b3ea8bf953f97723a41c017733ead22703faef73e41c12e1c43086cc0415454be3e65982e3f26a32241bcdcbf023ea889693f973c0c41bfeef63eacd4aa3faedde541c11707430870444154695f3e65f4cd3f26105541bcdde4fa3ea8d3af3f9735b541bfcedd3eacf4ff3faeb5ea41c0f503430873c8415446fc3e654d073f27167741bf3dcc3ea8fb013f97220d41bfb4093ead0c973fae994c41c0d5444308774c4154393c3e6588743f26b9d941c0cb6d3ea8cf503f970df541bf97c63eac95bf3fae91df41c0bcdd0c010848bd,28,1623221566,2041-06-09T06:52:46+00:00,,,108,0
S4B_Table1.tsv,S4B,1,31,bda0016ffd100d0ffd091a00000600022c7900009cdc00009ce40000742fbd,12,33555968,1991-01-24T09:06:08+00:00,-25380,0,109,0
S4B_Table1.tsv,S4B,1,245,bdaffd00011ffd200d891a00000200009cdc000543087ad041543cac3e659d6c3f26b34c41c284373ea89ca13f96f50d41bf9e223eacb2953fae619741c0967443087e544154212b3e65ff4b3f2760bf41c445e63ea8aefc3f96db4641bf94b03eacc2513fae4e9741c078f3430881d841540ffa3e65d7173f2800a941c618bcdd3ea8a7fe3f96e6a141bfa7953eacb2963fae297441c0636a4308855c415409183e66825d3f281b4f41c8060c3ea89ca13f96f57d41bfc7b23eac780b3fae006241c03794430888e04153dfd73e6664a63f284dfc41c9b2f73ea8a55e3f96e94141bfe70b3eac7fe93fadf8f541c01b3b01477fbd,28,1822254398,2047-09-29T21:46:38+00:00,,,111,0
S4B_Table1.tsv,S4B,1,31,bda0016ffd100d0ffd091b00000600022c7900009ce100009ce40000c0b2bd,12,33555968,1991-01-24T09:06:08+00:00,-25375,0,112,0
S4B_Table1.tsv,S4B,1,156,bdaffd00011ffd200d891b00000200009ce1000343088c644153b3243e6643723f2882da41cb175e3ea891453f9703e941c0232c3eac91613fade2ac41c00c7e43088fe841537f903e661d003f28c38441cc4b3a3ea8834b3f97198941c05b1e3eac6a0f3faddbae41bfff414308936c4153640f3e6617c23f28cb6241cd49a93ea874703f97294241c09aff3eac6f4d3fadba7b41bff20c00974dbd,28,1917019710,2050-09-30T17:28:30+00:00,,,114,0
